ind,mother,father,generation
66627,29330,29329,9
15842,15872,67982,9
74160,26917,26916,9
59251,29604,29603,9
28161,30654,30653,9
28486,28530,28529,9
28892,16292,16291,9
60402,60464,60463,9
29402,29556,29555,9
29452,29578,29577,9
29562,29716,29715,9
52613,29810,29809,9
25301,30526,30525,9
30442,30572,30571,9
65893,30594,30593,9
80802,30698,30697,9
30550,30724,30723,9
31670,31830,31829,9
32659,32765,32764,9
32671,32783,32782,9
32679,80351,80350,9
37661,18260,18259,9
49668,13235,13234,9
63364,63378,63377,9
33158,35302,35301,9
33395,32370,31053,9
11092,31744,31743,9
36353,32909,33643,9
36425,36459,36458,9
53734,27148,27147,9
625100,38672,38671,9
77889,77907,77906,9
37352,10697,10696,9
37932,74743,74742,9
38022,64457,64456,9
38173,49043,49042,9
38177,51575,51574,9
550622,38686,38685,9
38467,38517,38516,9
38612,38515,38514,9
38850,49694,49693,9
38956,34157,34156,9
31613,31764,31763,9
39596,44315,11731,9
39753,39775,39774,9
39950,38354,61610,9
40013,40029,40028,9
40663,38583,38582,9
51521,27136,27135,9
38032,30520,30519,9
34380,30732,30731,9
35906,18350,18349,9
41589,41638,41637,9
41591,19872,19871,9
210179,52865,52864,9
42595,42667,42666,9
42681,14419,14418,9
35248,35302,35301,9
20121,32735,32734,9
65219,65265,65264,9
59225,31820,31819,9
44696,22725,22724,9
45300,43318,43317,9
46249,203675,46262,9
14747,30526,30525,9
48592,53762,48603,9
105561,31936,31935,9
48290,36459,36458,9
48687,52663,52662,9
49033,49043,49042,9
61591,30852,30851,9
50069,50081,50080,9
34975,10717,10716,9
14737,14749,40869,9
74747,74763,33804,9
51501,25998,25997,9
51533,34418,34417,9
50937,48549,48548,9
51856,51918,51917,9
51868,51928,51927,9
51252,51019,51018,9
51260,51284,51283,9
51037,264306,51106,9
251292,671297,671296,9
251294,18831,18830,9
54417,13829,13828,9
54429,23931,23930,9
36427,34209,36466,9
52567,18350,18349,9
56272,30195,30194,9
56276,30876,30875,9
52481,52585,52584,9
56615,12440,12439,9
56691,56765,56764,9
57056,38076,38075,9
56611,80349,80348,9
78605,62177,62176,9
57360,18998,18997,9
57971,32881,32880,9
12986,13010,13009,9
59571,59655,59654,9
14357,14419,14418,9
30460,30594,30593,9
60923,32707,32706,9
60981,61073,61072,9
35260,35306,35305,9
61270,61318,61317,9
76892,76896,76895,9
352650,30446,30445,9
39544,39564,39563,9
63064,41839,41838,9
64251,54885,54884,9
64253,36848,36847,9
78357,39038,39037,9
16055,13227,13226,9
65762,65774,65773,9
20824,31066,31065,9
67058,67108,67107,9
43615,34639,34638,9
52197,52221,52220,9
37685,37717,37716,9
38016,32256,32255,9
57038,57362,57361,9
255609,605679,605678,9
41373,38064,98047,9
71150,29400,29399,9
71251,34639,34638,9
15868,30814,32816,9
35025,57434,57433,9
35914,53796,35937,9
717274,676804,676803,9
74337,30852,30851,9
19273,19309,19308,9
50951,51039,51038,9
78579,59255,59254,9
50977,675786,675785,9
78758,49696,49695,9
78760,78792,78791,9
39233,31936,31935,9
78816,13881,13880,9
79346,79368,79367,9
56292,51928,51927,9
30652,30832,30831,9
79991,56821,56820,9
19768,56619,56618,9
404898,56715,99472,9
19772,56819,56818,9
56655,56725,56724,9
77194,77218,77217,9
80798,38624,38623,9
33652,33658,33657,9
51557,15856,15855,9
81334,38050,38049,9
81639,43318,31831,9
82401,82413,30711,9
57999,13620,13619,9
59625,63384,63383,9
84248,65279,65278,9
84258,78102,78101,9
86442,58212,58211,9
86123,86139,81148,9
86504,95036,95035,9
88584,18226,18251,9
35920,10183,10182,9
69355,69381,39772,9
89484,30594,30593,9
91250,14409,14408,9
83283,83295,83294,9
59197,38587,38586,9
35228,38660,38659,9
47406,47434,47433,9
60428,60482,60481,9
23877,34645,34644,9
46700,67080,67079,9
41248,41258,41257,9
93844,38064,98047,9
65727,76562,76561,9
117942,41377,41376,9
50881,50971,50970,9
81709,43244,43243,9
79977,42695,42694,9
95112,78377,14623,9
75170,12005,12004,9
676725,75399,75398,9
76268,33658,33657,9
677672,257732,257731,9
95538,59727,59726,9
64443,52587,52586,9
23819,36471,30821,9
101071,31840,31839,9
350612,77827,77826,9
96815,101508,101507,9
606551,112081,112080,9
29418,29570,29569,9
46704,46746,46745,9
96524,19820,19819,9
79350,15399,15398,9
96586,81627,81626,9
96914,28496,28495,9
81461,78798,78797,9
98284,98298,98297,9
99153,99183,99182,9
99157,99187,99186,9
99169,99195,99194,9
99729,44752,44763,9
104756,84935,84934,9
105723,18370,18369,9
88252,30526,30525,9
79796,45889,77201,9
254516,24953,24932,9
28468,105705,105704,9
283152,55568,655822,9
50845,50931,50930,9
42515,301124,81692,9
351585,77827,77826,9
37143,75164,75163,9
110939,51511,51510,9
110941,200075,200074,9
111097,82403,29569,9
85976,67056,67055,9
111255,111259,111258,9
23010,29594,29593,9
97196,49696,49695,9
64840,31722,31721,9
43788,29622,29621,9
111789,59815,59814,9
111929,15856,15855,9
111931,75780,75779,9
104758,76558,76557,9
113603,113605,113604,9
117254,117256,117255,9
117258,84339,84338,9
100606,39367,39366,9
59945,75150,75149,9
78754,31806,31649,9
58616,58660,58659,9
72385,72407,72406,9
457867,99485,99484,9
711396,711398,86817,9
59135,51278,51277,9
51601,31082,31081,9
53720,79862,53755,9
99459,56785,56784,9
205470,49696,49695,9
76270,38587,38586,9
81617,23839,23838,9
78247,78297,78296,9
622595,11154,252396,9
84371,46768,46767,9
282284,30191,30190,9
47692,78788,78787,9
76729,78301,78300,9
11042,32761,11109,9
210283,51605,51604,9
14399,78798,78797,9
263612,38990,351384,9
415996,31792,31791,9
94758,80121,80120,9
39285,39321,39320,9
121544,112081,112080,9
602302,19808,19807,9
675115,38634,38633,9
93540,19868,19867,9
259839,39293,39292,9
79354,79838,67167,9
350964,38864,38863,9
253787,81683,81682,9
267843,86018,86017,9
267845,88633,88632,9
263434,86137,86136,9
551525,39146,39145,9
254583,58680,58679,9
404805,51858,51857,9
98290,35023,35022,9
44991,44999,44998,9
15006,15056,78059,9
99389,30526,47451,9
256261,67136,67135,9
656786,266832,266831,9
257247,36417,18203,9
264723,203651,32257,9
25706,51928,51927,9
258609,44786,44785,9
101699,76566,59762,9
56290,43184,43183,9
41567,41636,41635,9
99292,37137,37136,9
260301,78373,78372,9
97482,11082,11081,9
48856,30149,46262,9
85980,15100,15099,9
280302,76552,76551,9
19199,29772,29771,9
31742,31926,31925,9
203666,63376,63375,9
116549,38864,38863,9
101929,67056,67055,9
22473,79336,79335,9
626563,75154,75153,9
350057,30752,30751,9
101087,101099,101098,9
94746,94768,94767,9
79808,29594,29593,9
76534,11524,76559,9
115426,12592,12591,9
117089,81979,81978,9
354115,44744,44743,9
99143,52585,52584,9
404833,404835,404834,9
205464,112091,112090,9
350456,37137,37136,9
43202,43266,43265,9
603543,105667,105666,9
254518,101532,119737,9
255208,75152,75151,9
100610,16897,16896,9
301110,40031,12589,9
203241,40033,40032,9
253726,15397,15396,9
677587,676804,676803,9
256990,39275,39274,9
256984,76552,76551,9
256211,38868,38867,9
96896,96912,96911,9
257899,19958,24215,9
260623,81077,81076,9
354119,78603,78602,9
11032,32735,32734,9
15818,18232,18231,9
24915,24941,24940,9
101687,59695,24922,9
76395,74170,74169,9
44682,57987,57986,9
405165,203300,203299,9
110929,59841,59840,9
408316,38658,675628,9
350584,24941,24940,9
617674,99181,99180,9
619543,482569,30517,9
252231,101719,101718,9
19205,53750,53749,9
100902,19862,19861,9
602208,301124,81692,9
602746,602748,602747,9
251041,81979,81978,9
253462,30560,30559,9
102804,30458,30457,9
252272,59737,59736,9
205450,55421,55420,9
93699,24941,24940,9
262332,262336,262335,9
618622,99485,99484,9
618624,215599,215598,9
99713,29816,29815,9
94728,14439,78242,9
611675,277840,277839,9
87357,81979,81978,9
15351,15395,15394,9
81131,81143,81142,9
78571,31836,31835,9
81915,43268,43267,9
354837,42689,42688,9
258280,13596,13595,9
207852,41377,41376,9
626203,56248,36478,9
650264,38581,38580,9
82504,77891,77890,9
656942,656946,656945,9
38608,38515,38619,9
270244,22471,22470,9
20796,35511,20813,9
350123,675764,675763,9
268060,86038,86037,9
612820,94766,94765,9
753514,101945,101944,9
62408,32258,32257,9
602809,87258,87257,9
132874,38668,38667,9
254669,81933,81932,9
38523,38591,38590,9
10091,11492,11491,9
10115,54859,54858,9
10404,30660,30659,9
10661,10687,10686,9
10663,83988,83987,9
11434,18130,18129,9
10679,10709,10708,9
30089,18132,18131,9
18090,18130,18129,9
59579,11983,48301,9
62026,30586,30585,9
11516,18176,18175,9
11277,30530,30529,9
11510,36371,36370,9
11572,58228,58227,9
11606,51039,11679,9
11959,11985,11984,9
12237,32597,32596,9
48852,12540,78843,9
13839,13871,13870,9
12546,35764,35763,9
32643,32747,32746,9
13171,57418,57417,9
13173,30540,30539,9
13177,13221,19733,9
13205,11656,11655,9
13394,11058,11057,9
13402,29512,29511,9
13435,13445,13444,9
13540,13572,13571,9
13851,13877,13876,9
14345,31800,31799,9
14349,14411,14410,9
34609,34641,13633,9
14391,32791,32790,9
14606,14616,14615,9
15108,52661,52660,9
15110,15142,15141,9
15293,18166,18165,9
15309,10717,10716,9
49947,30618,30617,9
15651,15665,15664,9
33755,13875,13874,9
16061,70691,70690,9
15870,10462,10461,9
16312,17206,17205,9
49019,10199,10198,9
30588,30782,30781,9
16831,30163,30162,9
16845,25972,25971,9
19149,19211,19210,9
61988,21529,21528,9
206137,200288,12985,9
19201,19251,19250,9
19235,13425,13424,9
10906,0,0,9
50160,33511,33510,9
45412,65241,24623,9
20976,18641,18640,9
68512,14405,14404,9
22277,48083,48082,9
22483,34213,34212,9
23243,18777,18776,9
81399,37131,37130,9
36838,30135,30134,9
17055,17071,17070,9
23333,13612,65759,9
70268,70292,70291,9
24086,65225,65224,9
39586,34683,34682,9
12504,29338,18828,9
32589,32701,32700,9
24170,75158,51476,9
24174,34671,34670,9
24180,15048,15047,9
24182,79352,79351,9
24186,24214,24213,9
24190,51583,51582,9
30470,32655,32654,9
24606,53800,53799,9
200215,57422,57421,9
54599,30540,30539,9
68411,10430,10429,9
48246,10436,10435,9
202930,75397,75396,9
35252,10179,30449,9
203181,203187,34680,9
26222,51270,51269,9
10978,65225,65224,9
26496,26500,26499,9
25524,59701,59700,9
42659,32791,32790,9
50953,51041,51040,9
45873,26913,26912,9
50312,33521,30783,9
27413,48077,48076,9
25676,676806,676805,9
57943,36463,36462,9
52501,11112,27137,9
37996,31886,31885,9
29260,35316,35315,9
29450,29606,15849,9
30169,42693,42692,9
30336,30408,30407,9
45516,51288,51287,9
61061,16823,16822,9
62811,30576,30567,9
30444,30576,90317,9
30448,65281,65280,9
30590,30786,30785,9
31686,31856,31855,9
31772,38571,38570,9
31862,32074,32073,9
11044,11114,11113,9
32585,15556,15555,9
32615,74779,74778,9
32645,23917,23916,9
32661,32767,32766,9
32663,32771,32770,9
32677,32789,32788,9
32681,32791,32790,9
32689,83534,83533,9
32725,32823,32822,9
13857,13885,13884,9
33357,33435,33434,9
48298,33479,33478,9
33461,26901,32716,9
10412,38236,38235,9
33779,33815,33814,9
33958,38344,38343,9
69335,65353,65352,9
35487,33845,33844,9
26903,65283,65282,9
203633,30530,30529,9
34109,34153,34152,9
37139,29722,29721,9
33397,39614,39613,9
33457,10199,10198,9
37330,33277,16856,9
14367,30838,30837,9
48854,33343,33342,9
52169,34175,34174,9
38334,38346,38345,9
38509,38571,38570,9
38511,38573,38572,9
38888,63362,63361,9
39237,39277,39276,9
39239,39281,39280,9
39305,39341,39340,9
39604,68253,68252,9
39874,33347,33346,9
40011,51595,51594,9
37605,37675,37674,9
37681,54423,29495,9
49632,48300,61074,9
41371,13885,13884,9
57364,48111,48110,9
48274,51423,51422,9
42111,42121,42120,9
43113,23070,32740,9
32551,30660,30659,9
42551,42627,42626,9
42597,56725,56724,9
42633,10213,10212,9
42635,56721,56720,9
42637,42699,42698,9
42639,42703,42702,9
66230,39592,39591,9
80577,57979,57978,9
43135,54359,54358,9
43188,97791,43255,9
43190,43258,43257,9
43194,43264,43263,9
29568,29724,29723,9
419878,34213,34212,9
66232,24600,24599,9
40037,40051,40050,9
45292,45562,45561,9
45302,10169,10168,9
45392,45408,45407,9
715437,715439,715438,9
44366,33279,33278,9
16308,15896,15895,9
46137,280734,280733,9
54299,54349,54348,9
41793,41825,41824,9
103026,12243,12242,9
64235,17071,17070,9
46690,46736,46735,9
46712,56725,56724,9
89587,32707,32706,9
47192,78305,78304,9
47422,46417,46416,9
47430,74642,74641,9
23601,23621,23620,9
16785,30466,24621,9
16837,16885,16884,9
48051,48079,48078,9
48244,31884,31883,9
48328,44315,44314,9
48535,13612,65759,9
48537,48545,48544,9
49001,32657,32656,9
49316,30838,30837,9
49318,35336,35335,9
34961,30700,30699,9
49398,14749,10696,9
49453,30658,49456,9
49654,12584,16068,9
34973,35023,35022,9
50314,34683,34682,9
50905,50995,50994,9
52117,45408,45407,9
52119,52155,52154,9
52533,52641,52640,9
30632,30650,30649,9
52603,34139,34138,9
52809,32861,32860,9
53414,53422,53421,9
34742,30137,32798,9
64792,11492,11491,9
54351,78333,78332,9
94952,42625,42624,9
70482,41825,41824,9
55413,16809,16808,9
55415,55425,55424,9
49678,30462,30461,9
49686,13421,55561,9
14335,12496,12495,9
55490,48332,48331,9
57947,15343,15342,9
52163,50973,50972,9
50965,30826,30825,9
58614,551932,551931,9
38533,38573,38572,9
59169,11682,11681,9
59179,13425,13424,9
59271,10171,10170,9
59307,18246,37375,9
59573,59659,59658,9
15355,15401,15400,9
24586,24622,24621,9
60314,60390,60389,9
60448,60500,60499,9
60969,30546,30545,9
20816,57418,57417,9
60983,75011,75010,9
60468,16332,16331,9
33451,29818,29817,9
61111,30700,30699,9
61310,61308,61307,9
69323,69349,69348,9
675760,601305,601304,9
62022,37306,37305,9
62058,35338,35337,9
62303,35754,35753,9
63066,41827,41826,9
63996,30580,30579,9
64010,10715,10714,9
64012,31096,31095,9
37350,11492,11491,9
64782,64816,64815,9
33128,11668,11667,9
51519,30838,30837,9
46253,18224,18223,9
65743,13612,65759,9
19674,30670,19741,9
66619,83534,83533,9
37697,46417,46416,9
31627,27134,27133,9
68136,40049,40048,9
19133,98302,98301,9
69383,65259,65258,9
803250,50981,50980,9
57074,30660,30659,9
11949,10709,10708,9
71126,60927,60926,9
71138,51555,51554,9
676391,76524,76523,9
72169,102830,78815,9
72856,29252,29251,9
30107,30137,32798,9
74144,250188,250187,9
75666,30666,30665,9
76498,30844,30843,9
76514,76544,59234,9
43639,12944,12943,9
19688,55556,55555,9
52599,30860,30859,9
76504,22297,22296,9
55701,29514,29513,9
23331,48111,48110,9
78038,63522,200212,9
72546,72582,72581,9
59247,53800,53799,9
78609,58692,58691,9
79531,29596,29595,9
101917,51041,51040,9
79993,41617,41616,9
56657,56729,56728,9
80573,49037,49036,9
24592,65295,65294,9
15826,15854,15853,9
37067,37121,37120,9
81445,77138,39774,9
81807,16284,16283,9
81937,79872,79871,9
81939,81969,81968,9
82170,0,0,9
82178,615978,615977,9
54011,54007,54006,9
83657,30844,30843,9
58244,50973,50972,9
43119,48332,48331,9
84325,84353,84352,9
85800,10205,10204,9
55030,32697,32696,9
85866,10179,30449,9
85986,67096,99468,9
12755,43258,12770,9
86050,32030,32029,9
86125,55570,86140,9
58216,52653,52652,9
86508,86510,86509,9
60470,60518,60517,9
83012,12023,12022,9
13433,18667,18666,9
89229,35312,35311,9
30416,30530,30529,9
41341,41369,35759,9
104185,104187,18189,9
90740,37368,37367,9
91045,203222,203221,9
63901,37651,37650,9
35318,36139,36138,9
39876,39914,39913,9
60440,15834,15833,9
93538,64842,39107,9
65725,72560,72559,9
93973,94006,94005,9
26865,19876,19875,9
93977,94010,94009,9
81643,46740,46739,9
36107,36131,36130,9
677575,50957,50956,9
95309,39277,39276,9
95020,676810,676809,9
95110,35051,35050,9
95391,30904,30903,9
77188,39331,39330,9
809134,211215,211214,9
38483,38573,38572,9
24146,16885,16884,9
95731,31082,31081,9
95800,43320,43319,9
254653,53708,53707,9
677674,59621,59620,9
95970,95976,95975,9
253636,254307,263035,9
29414,30848,30847,9
265098,96568,96567,9
96522,81143,81142,9
96582,100757,25531,9
46718,31834,31833,9
96833,80121,80120,9
41553,81735,81734,9
51489,51573,51572,9
98286,250426,250425,9
52165,53752,53751,9
98431,25309,25308,9
78275,22741,22740,9
99123,34579,34578,9
81957,39289,39288,9
99159,39367,39366,9
96399,34671,34670,9
99161,42655,42654,9
99280,99296,99295,9
99282,84335,84334,9
27933,27963,27962,9
100771,105685,105684,9
51487,51569,51568,9
48681,11630,11629,9
676686,75399,75398,9
264744,38658,675628,9
101500,19730,19729,9
101502,101536,101535,9
93530,43258,43257,9
81717,0,0,9
607139,254585,254584,9
33285,33345,33344,9
30320,45306,57960,9
51415,32635,32634,9
34887,34951,34950,9
26859,78373,78372,9
119093,77823,77822,9
607735,82202,82201,9
63358,63374,63373,9
204750,35312,35311,9
11558,31864,31863,9
42513,42631,42630,9
93816,93842,93841,9
353277,18823,18822,9
27697,27717,27716,9
111253,78393,78392,9
111257,78796,78795,9
77144,120747,120746,9
111787,38946,105678,9
123150,279324,260552,9
715211,715217,715216,9
57485,39610,32796,9
38966,36421,36420,9
19758,19840,19839,9
117313,27961,27960,9
95948,26241,26240,9
117457,57422,57421,9
74313,30826,30825,9
22826,51537,51536,9
101925,50913,50912,9
120935,34209,36466,9
121406,10199,10198,9
100564,26889,78286,9
61587,61613,61612,9
39757,48053,48052,9
57336,11112,27137,9
119055,79832,79831,9
626555,97791,43255,9
750600,74648,18860,9
42117,30171,30170,9
59065,59203,59202,9
203395,32667,32666,9
203397,49015,49014,9
205030,87188,87187,9
59759,59833,59832,9
31636,38606,38605,9
81619,81677,81676,9
28167,36457,10180,9
100554,67056,67055,9
619963,111070,111069,9
99737,99761,99760,9
22261,39281,39280,9
208731,79262,79261,9
609019,15038,15037,9
40261,38940,38939,9
274618,38938,38937,9
112619,58248,58247,9
212680,105703,605560,9
254376,50061,50060,9
452799,43212,43211,9
112121,31740,31739,9
274479,276463,276462,9
200611,654209,654208,9
101685,101717,101716,9
351493,39277,39276,9
671295,36129,36128,9
272187,49993,49992,9
218454,263194,263193,9
219827,37135,37134,9
619563,67152,67151,9
219837,41821,41820,9
452935,602391,602390,9
69915,15802,15801,9
223153,22727,22726,9
551341,551343,551342,9
250298,37306,37305,9
36769,13008,13007,9
250998,85990,85989,9
84309,19876,19875,9
262557,61029,61028,9
58636,29594,29593,9
44704,26921,26908,9
82798,82800,82799,9
97420,78994,78993,9
78323,78363,78362,9
76763,67112,67111,9
254042,41621,41620,9
254044,116585,116584,9
24612,11682,11681,9
118666,72572,72571,9
254251,94006,94005,9
254309,206120,206119,9
254400,19698,19697,9
273363,93723,93722,9
26425,67152,67151,9
750199,31736,31735,9
115918,406986,406985,9
255693,101083,101082,9
43087,44698,44697,9
100600,43268,43267,9
550512,19251,19250,9
405200,53744,53743,9
76890,52201,52200,9
267997,111095,111094,9
77281,78377,14623,9
83397,56226,56225,9
93235,200167,200166,9
41595,44315,11731,9
100548,41640,41639,9
48055,48083,48082,9
23841,50973,50972,9
85498,11688,11687,9
261617,257020,257019,9
17721,111492,111491,9
262406,93526,93525,9
600112,31856,31855,9
119388,119390,119389,9
93703,42579,42578,9
59019,0,0,9
256240,93556,51566,9
84104,29628,29627,9
11532,29790,29789,9
203399,78397,78396,9
54307,101554,54360,9
79310,101554,54360,9
98425,19295,19294,9
264330,603636,603637,9
608164,608168,252283,9
81123,81135,81134,9
87206,58694,58693,9
35244,18376,18375,9
82986,11552,11551,9
254725,258637,258636,9
41531,56729,56728,9
352480,352486,352485,9
352001,404736,404735,9
352003,202032,202031,9
261267,255732,255731,9
273022,33479,33478,9
82952,11442,59842,9
270167,44706,44705,9
612131,119719,119718,9
207628,11522,11521,9
270298,270730,270729,9
604200,87351,87350,9
87210,87262,87261,9
257366,600120,600119,9
257011,31852,31851,9
277192,56727,56726,9
262909,46702,46701,9
108039,40257,40256,9
676578,38581,38580,9
282297,39273,39272,9
253244,101484,101483,9
83279,50823,50822,9
283083,118149,118148,9
118074,19894,19893,9
286072,267381,56263,9
121304,57965,57964,9
52811,24584,24583,9
57024,29660,29659,9
301669,105621,105620,9
253198,95040,95039,9
350458,38960,38959,9
616866,44678,44677,9
350851,82154,82153,9
100552,100590,100589,9
81663,19730,19729,9
351326,81711,81710,9
19752,105693,105692,9
46714,46754,27960,9
28466,31740,31739,9
255172,353189,353188,9
76969,76979,76978,9
676800,676804,676803,9
29444,29598,29597,9
808940,675712,675711,9
602882,452719,452718,9
602884,105677,105676,9
101939,54413,54412,9
353736,50995,50994,9
551935,51880,51879,9
354121,39273,39272,9
625423,44746,44745,9
40582,10422,10421,9
79740,38044,38043,9
263171,100785,100784,9
93490,81401,81400,9
267860,29598,78588,9
350984,18262,18261,9
